Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
YASH DAYAL,2022-04-14,3,40,10.0,0.0,0.0,0.0,0.0,0.0,0.0,75
YASH DAYAL,2022-04-17,1,40,10.0,3.0,40.0,10.0,3.0,40.0,10.0,25
YASH DAYAL,2022-04-23,2,42,10.5,2.0,40.0,10.0,2.0,40.0,10.0,50
YASH DAYAL,2022-04-27,1,24,6.0,2.0,40.67,10.17,2.0,40.67,10.17,27
YASH DAYAL,2022-05-10,2,24,12.0,1.75,36.5,9.12,1.75,36.5,9.12,50
YASH DAYAL,2022-05-15,0,27,9.0,1.8,34.0,9.7,1.5,32.5,9.62,0
YASH DAYAL,2022-05-19,0,35,8.75,1.5,32.83,9.58,1.25,29.25,9.38,0
YASH DAYAL,2022-05-24,1,46,11.5,1.29,33.14,9.46,0.75,27.5,8.94,25
YASH DAYAL,2022-05-29,1,18,6.0,1.25,34.75,9.72,0.75,33.0,10.31,27
YASH DAYAL,2023-03-31,0,14,14.0,1.22,32.89,9.31,0.5,31.5,8.81,0
YASH DAYAL,2023-04-04,0,12,12.0,1.1,31.0,9.78,0.5,28.25,10.06,0
YASH DAYAL,2023-04-09,0,69,17.25,1.0,29.27,9.98,0.5,22.5,10.88,0
YASH DAYAL,2023-05-15,1,31,7.75,0.92,32.58,10.58,0.25,28.25,12.31,25
YASH DAYAL,2023-05-21,1,39,9.75,0.92,32.46,10.37,0.25,31.5,12.75,25
YASH DAYAL,2024-03-22,1,28,9.33,0.93,32.93,10.32,0.5,37.75,11.69,25
YASH DAYAL,2024-03-25,1,23,5.75,0.93,32.6,10.26,0.75,41.75,11.02,29
YASH DAYAL,2024-03-29,1,46,11.5,0.94,32.0,9.97,1.0,30.25,8.14,25
YASH DAYAL,2024-04-02,1,24,6.0,0.94,32.82,10.06,1.0,34.0,9.08,27
YASH DAYAL,2024-04-06,1,37,9.25,0.94,32.33,9.84,1.0,30.25,8.14,25
YASH DAYAL,2024-04-15,0,51,12.75,0.95,32.58,9.81,1.0,32.5,8.12,0
YASH DAYAL,2024-04-21,2,56,14.0,0.9,33.5,9.95,0.75,39.5,9.88,50
YASH DAYAL,2024-04-25,1,18,6.0,0.95,34.57,10.15,1.0,42.0,10.5,27
YASH DAYAL,2024-04-28,0,34,8.5,0.95,33.82,9.96,1.0,40.5,10.5,0
YASH DAYAL,2024-05-04,2,21,5.25,0.91,33.83,9.89,0.75,39.75,10.31,54
YASH DAYAL,2024-05-09,0,22,11.0,0.96,33.29,9.7,1.25,32.25,8.44,0
YASH DAYAL,2024-05-12,3,20,6.45,0.92,32.84,9.75,0.75,23.75,7.69,77
YASH DAYAL,2024-05-18,2,42,10.5,1.0,32.35,9.63,1.25,24.25,7.8,50
YASH DAYAL,2024-05-22,0,37,12.33,1.04,32.7,9.66,1.75,26.25,8.3,0
YASH DAYAL,2025-03-22,1,25,8.33,1.0,32.86,9.75,1.25,30.25,10.07,25
YASH DAYAL,2025-03-28,2,18,6.0,1.0,32.59,9.7,1.5,31.0,9.4,52
YASH DAYAL,2025-04-02,0,20,6.67,1.03,32.1,9.58,1.25,30.5,9.29,2
YASH DAYAL,2025-04-07,2,46,11.5,1.0,31.71,9.49,0.75,25.0,8.33,50
YASH DAYAL,2025-04-10,1,45,12.86,1.03,32.16,9.55,1.25,27.25,8.12,25
YASH DAYAL,2025-04-13,1,36,9.0,1.03,32.55,9.65,1.25,32.25,9.26,25
YASH DAYAL,2025-04-18,0,18,8.57,1.03,32.65,9.63,1.0,36.75,10.01,0
YASH DAYAL,2025-04-20,0,22,11.0,1.0,32.23,9.6,1.0,36.25,10.48,0
YASH DAYAL,2025-04-24,1,33,11.0,0.97,31.94,9.64,0.5,30.25,10.36,25
YASH DAYAL,2025-04-27,1,42,10.5,0.97,31.97,9.68,0.5,27.25,9.89,25
YASH DAYAL,2025-05-03,1,41,10.25,0.97,32.24,9.7,0.5,28.75,10.27,25
YASH DAYAL,2025-05-23,0,36,12.0,0.97,32.46,9.71,0.75,34.5,10.69,0
YASH DAYAL,2025-05-27,0,44,14.67,0.95,32.55,9.77,0.75,38.0,10.94,0
YASH DAYAL,2025-05-29,2,26,6.5,0.93,32.83,9.89,0.5,40.75,11.86,52
