Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MATHEESHA PATHIRANA,2022-05-15,2,24,7.74,0.0,0.0,0.0,0.0,0.0,0.0,50
MATHEESHA PATHIRANA,2022-05-20,0,28,8.24,2.0,24.0,7.74,2.0,24.0,7.74,0
MATHEESHA PATHIRANA,2023-04-17,2,42,10.5,1.0,26.0,7.99,1.0,26.0,7.99,50
MATHEESHA PATHIRANA,2023-04-21,1,22,5.5,1.33,31.33,8.83,1.33,31.33,8.83,29
MATHEESHA PATHIRANA,2023-04-23,1,27,6.75,1.25,29.0,8.0,1.25,29.0,8.0,27
MATHEESHA PATHIRANA,2023-04-27,0,48,12.0,1.2,28.6,7.75,1.0,29.75,7.75,0
MATHEESHA PATHIRANA,2023-04-30,1,32,8.0,1.0,31.83,8.46,1.0,34.75,8.69,25
MATHEESHA PATHIRANA,2023-05-03,2,22,6.88,1.0,31.86,8.39,0.75,32.25,8.06,52
MATHEESHA PATHIRANA,2023-05-06,3,15,3.75,1.12,30.62,8.2,1.0,32.25,8.41,81
MATHEESHA PATHIRANA,2023-05-10,3,37,9.25,1.33,28.89,7.71,1.5,29.25,7.66,75
MATHEESHA PATHIRANA,2023-05-14,0,23,7.67,1.5,29.7,7.86,2.25,26.5,6.97,0
MATHEESHA PATHIRANA,2023-05-20,2,22,5.5,1.36,29.09,7.84,2.0,24.25,6.89,54
MATHEESHA PATHIRANA,2023-05-23,2,37,9.25,1.42,28.5,7.65,2.0,24.25,6.54,50
MATHEESHA PATHIRANA,2023-05-29,2,44,11.0,1.46,29.15,7.77,1.75,29.75,7.92,50
MATHEESHA PATHIRANA,2024-03-26,1,29,7.25,1.5,30.21,8.0,1.5,31.5,8.36,25
MATHEESHA PATHIRANA,2024-03-31,3,31,7.75,1.47,30.13,7.95,1.75,33.0,8.25,75
MATHEESHA PATHIRANA,2024-04-14,4,28,7.0,1.56,30.19,7.94,2.0,35.25,8.81,100
MATHEESHA PATHIRANA,2024-04-19,1,29,7.25,1.71,30.06,7.88,2.5,33.0,8.25,25
MATHEESHA PATHIRANA,2024-04-23,2,35,8.75,1.67,30.0,7.85,2.25,29.25,7.31,50
MATHEESHA PATHIRANA,2024-04-28,2,17,8.5,1.68,30.26,7.9,2.5,30.75,7.69,50
MATHEESHA PATHIRANA,2025-03-28,2,36,9.0,1.7,29.6,7.93,2.25,27.25,7.88,50
MATHEESHA PATHIRANA,2025-03-30,2,28,7.0,1.71,29.9,7.98,1.75,29.25,8.38,50
MATHEESHA PATHIRANA,2025-04-05,1,31,7.75,1.73,29.82,7.93,2.0,29.0,8.31,25
MATHEESHA PATHIRANA,2025-04-08,0,52,13.0,1.7,29.87,7.93,1.75,28.0,8.06,0
MATHEESHA PATHIRANA,2025-04-14,2,45,11.25,1.62,30.79,8.14,1.25,36.75,9.19,50
MATHEESHA PATHIRANA,2025-04-20,0,34,24.29,1.64,31.36,8.26,1.25,39.0,9.75,0
