Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KULDEEP YADAV,2016-04-13,1,37,9.25,0.0,0.0,0.0,0.0,0.0,0.0,25
KULDEEP YADAV,2016-05-22,2,28,7.0,1.0,37.0,9.25,1.0,37.0,9.25,50
KULDEEP YADAV,2016-05-25,3,35,8.75,1.5,32.5,8.12,1.5,32.5,8.12,75
KULDEEP YADAV,2017-04-07,2,25,6.25,2.0,33.33,8.33,2.0,33.33,8.33,52
KULDEEP YADAV,2017-04-09,1,35,8.75,2.0,31.25,7.81,2.0,31.25,7.81,25
KULDEEP YADAV,2017-04-15,1,23,5.75,1.8,32.0,8.0,2.0,30.75,7.69,29
KULDEEP YADAV,2017-04-17,0,29,9.67,1.67,30.5,7.62,1.75,29.5,7.38,0
KULDEEP YADAV,2017-04-21,2,33,8.25,1.43,30.29,7.92,1.0,28.0,7.6,50
KULDEEP YADAV,2017-04-26,2,31,7.75,1.5,30.62,7.96,1.0,30.0,8.1,50
KULDEEP YADAV,2017-04-28,0,27,6.75,1.56,30.67,7.94,1.25,29.0,7.86,2
KULDEEP YADAV,2017-04-30,0,43,10.75,1.4,30.3,7.82,1.0,30.0,8.1,0
KULDEEP YADAV,2017-05-03,1,35,8.75,1.27,31.45,8.08,1.0,33.5,8.38,25
KULDEEP YADAV,2017-05-09,2,34,11.33,1.25,31.75,8.14,0.75,34.0,8.5,50
KULDEEP YADAV,2017-05-13,1,25,8.33,1.31,31.92,8.38,0.75,34.75,9.4,25
KULDEEP YADAV,2018-04-08,0,33,11.0,1.29,31.43,8.38,1.0,34.25,9.79,0
KULDEEP YADAV,2018-04-10,1,27,9.0,1.2,31.53,8.56,1.0,31.75,9.85,25
KULDEEP YADAV,2018-04-14,1,23,5.75,1.19,31.25,8.58,1.0,29.75,9.91,29
KULDEEP YADAV,2018-04-16,3,32,10.0,1.18,30.76,8.42,0.75,27.0,8.52,75
KULDEEP YADAV,2018-04-18,1,23,5.75,1.28,30.83,8.5,1.25,28.75,8.94,29
KULDEEP YADAV,2018-04-21,0,13,13.0,1.26,30.42,8.36,1.5,26.25,7.62,0
KULDEEP YADAV,2018-04-27,0,22,11.0,1.2,29.55,8.59,1.25,22.75,8.62,0
KULDEEP YADAV,2018-04-29,1,20,5.0,1.14,29.19,8.71,1.0,22.5,9.94,29
KULDEEP YADAV,2018-05-03,1,34,8.5,1.14,28.77,8.54,0.5,19.5,8.69,25
KULDEEP YADAV,2018-05-06,0,17,8.5,1.13,29.0,8.54,0.5,22.25,9.38,0
