Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
RASHID KHAN,2017-04-05,2,36,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50
RASHID KHAN,2017-04-09,3,19,4.75,2.0,36.0,9.0,2.0,36.0,9.0,81
RASHID KHAN,2017-04-12,1,19,4.75,2.5,27.5,6.88,2.5,27.5,6.88,31
RASHID KHAN,2017-04-15,1,29,7.25,2.0,24.67,6.17,2.0,24.67,6.17,25
RASHID KHAN,2017-04-17,2,42,10.5,1.75,25.75,6.44,1.75,25.75,6.44,50
RASHID KHAN,2017-04-19,0,33,8.25,1.8,29.0,7.25,1.75,27.25,6.81,0
RASHID KHAN,2017-04-22,1,17,4.25,1.5,29.67,7.42,1.0,30.75,7.69,31
RASHID KHAN,2017-04-28,1,16,4.0,1.43,27.86,6.96,1.0,30.25,7.56,31
RASHID KHAN,2017-04-30,1,38,9.5,1.38,26.38,6.59,1.0,27.0,6.75,25
RASHID KHAN,2017-05-02,0,24,6.0,1.33,27.67,6.92,0.75,26.0,6.5,2
RASHID KHAN,2017-05-06,1,18,4.5,1.2,27.3,6.82,0.75,23.75,5.94,31
RASHID KHAN,2017-05-08,1,22,5.5,1.18,26.45,6.61,0.75,24.0,6.0,29
RASHID KHAN,2017-05-13,3,34,8.5,1.17,26.08,6.52,0.75,25.5,6.38,75
RASHID KHAN,2017-05-17,0,11,5.5,1.31,26.69,6.67,1.25,24.5,6.12,4
RASHID KHAN,2018-04-09,1,23,5.75,1.21,25.57,6.59,1.25,21.25,6.0,29
RASHID KHAN,2018-04-12,1,13,3.25,1.2,25.4,6.53,1.25,22.5,6.31,31
RASHID KHAN,2018-04-14,0,31,7.75,1.19,24.62,6.33,1.25,20.25,5.75,0
RASHID KHAN,2018-04-19,1,55,13.75,1.12,25.0,6.41,0.5,19.5,5.56,25
RASHID KHAN,2018-04-22,1,49,12.25,1.11,26.67,6.82,0.75,30.5,7.62,25
RASHID KHAN,2018-04-24,2,11,2.75,1.11,27.84,7.11,0.75,37.0,9.25,56
RASHID KHAN,2018-04-26,3,19,4.75,1.15,27.0,6.89,1.0,36.5,9.12,81
RASHID KHAN,2018-04-29,1,31,7.75,1.24,26.62,6.79,1.75,33.5,8.38,25
RASHID KHAN,2018-05-05,2,23,5.75,1.23,26.82,6.83,1.75,27.5,6.88,54
RASHID KHAN,2018-05-07,1,31,7.75,1.26,26.65,6.78,2.0,21.0,5.25,25
RASHID KHAN,2018-05-10,0,35,8.75,1.25,26.83,6.82,1.75,26.0,6.5,0
RASHID KHAN,2018-05-13,0,25,6.25,1.2,27.16,6.9,1.0,30.0,7.5,2
RASHID KHAN,2018-05-17,3,27,6.75,1.15,27.08,6.88,0.75,28.5,7.12,77
RASHID KHAN,2018-05-19,0,31,7.75,1.22,27.07,6.87,1.0,29.5,7.38,0
RASHID KHAN,2018-05-22,2,11,2.75,1.18,27.21,6.9,0.75,29.5,7.38,56
